order_id,customer_id,order_date,sku,units,amount_sgd,status,delivered_at
ORD-01409,CUS-0548,2026-01-12,SKU-WIP-80,3,15.8,Delivered,2026-01-15
ORD-01410,CUS-0549,2026-06-05,SKU-PNT-LGT-14,1,19.8,Returned,
ORD-01411,CUS-0549,2026-05-11,SKU-PAD-NGT-10,2,14.9,Delivered,2026-05-16
ORD-01412,CUS-0549,2026-04-13,SKU-PAD-DAY-10,1,38.7,In transit,
ORD-01413,CUS-0549,2026-02-01,SKU-PAD-DAY-10,3,25.8,Delivered,2026-02-05
ORD-01414,CUS-0549,2026-06-25,SKU-PAD-DAY-10,3,38.7,In transit,
ORD-01415,CUS-0550,2026-04-23,SKU-PNT-LGT-14,3,9.9,Delivered,2026-04-26
ORD-01416,CUS-0550,2026-02-01,SKU-WIP-80,3,23.7,Delivered,2026-02-08
ORD-01417,CUS-0550,2026-05-02,SKU-PAD-DAY-10,1,12.9,Delivered,2026-05-07
ORD-01418,CUS-0551,2026-07-26,SKU-WIP-80,3,23.7,Delivered,2026-08-02
ORD-01419,CUS-0551,2026-05-11,SKU-PNT-LGT-14,1,19.8,In transit,
ORD-01420,CUS-0551,2026-04-27,SKU-PAD-NGT-10,3,44.7,Preparing,
ORD-01421,CUS-0551,2026-07-06,SKU-PNT-LGT-14,1,9.9,In transit,
ORD-01422,CUS-0552,2026-07-09,SKU-PAD-NGT-10,2,29.8,Delivered,2026-07-16
ORD-01423,CUS-0552,2026-01-20,SKU-PAD-NGT-10,2,44.7,Delivered,2026-01-28
ORD-01424,CUS-0552,2026-07-07,SKU-DIA-M-38,1,30.9,Delivered,2026-07-09
ORD-01425,CUS-0553,2026-02-20,SKU-DIA-NB-40,3,28.9,Returned,
ORD-01426,CUS-0553,2026-01-27,SKU-PAD-NGT-10,3,14.9,Delivered,2026-02-01
ORD-01427,CUS-0553,2026-02-10,SKU-DIA-M-38,2,30.9,In transit,
ORD-01428,CUS-0553,2026-07-08,SKU-WIP-80,1,23.7,Preparing,
ORD-01429,CUS-0554,2026-02-03,SKU-WIP-80,3,23.7,Delivered,2026-02-06
ORD-01430,CUS-0555,2026-07-24,SKU-WIP-80,3,23.7,Delivered,2026-08-01
ORD-01431,CUS-0556,2026-02-15,SKU-PAD-DAY-10,3,25.8,Delayed,
ORD-01432,CUS-0557,2026-04-23,SKU-DIA-NB-40,1,86.7,In transit,
ORD-01433,CUS-0557,2026-02-05,SKU-DIA-M-38,1,92.7,Delivered,2026-02-11
ORD-01434,CUS-0557,2026-08-05,SKU-WIP-80,2,15.8,Preparing,
ORD-01435,CUS-0558,2026-03-16,SKU-PAD-NGT-10,2,14.9,In transit,
ORD-01436,CUS-0559,2026-06-09,SKU-PNT-LGT-14,3,29.7,Delivered,2026-06-14
ORD-01437,CUS-0559,2026-06-18,SKU-PAD-NGT-10,2,44.7,Delivered,2026-06-20
ORD-01438,CUS-0559,2026-02-16,SKU-WIP-80,1,15.8,Delivered,2026-02-21
ORD-01439,CUS-0559,2026-04-10,SKU-DIA-NB-40,1,57.8,Delivered,2026-04-17
ORD-01440,CUS-0559,2026-06-11,SKU-DIA-NB-40,1,86.7,Delivered,2026-06-19
ORD-01441,CUS-0560,2026-07-19,SKU-PNT-LGT-14,3,29.7,Delayed,
ORD-01442,CUS-0560,2026-05-13,SKU-DIA-M-38,2,61.8,Delivered,2026-05-19
ORD-01443,CUS-0561,2026-01-27,SKU-PAD-DAY-10,2,25.8,Preparing,
ORD-01444,CUS-0561,2026-06-06,SKU-PAD-DAY-10,3,25.8,Delivered,2026-06-09
ORD-01445,CUS-0561,2026-02-01,SKU-PAD-NGT-10,3,14.9,Delivered,2026-02-04
ORD-01446,CUS-0561,2026-08-04,SKU-WIP-80,1,23.7,Delayed,
ORD-01447,CUS-0561,2026-05-06,SKU-PAD-NGT-10,3,14.9,In transit,
ORD-01448,CUS-0562,2026-03-24,SKU-DIA-M-38,2,61.8,Delivered,2026-03-28
ORD-01449,CUS-0563,2026-08-07,SKU-DIA-M-38,3,30.9,Delivered,2026-08-12
ORD-01450,CUS-0564,2025-12-31,SKU-DIA-NB-40,1,57.8,Delivered,2026-01-06
ORD-01451,CUS-0565,2026-05-10,SKU-PAD-DAY-10,2,25.8,Delivered,2026-05-14
ORD-01452,CUS-0566,2026-02-15,SKU-DIA-NB-40,2,28.9,In transit,
ORD-01453,CUS-0566,2026-06-18,SKU-PNT-LGT-14,1,19.8,Delivered,2026-06-24
ORD-01454,CUS-0566,2026-02-28,SKU-PNT-LGT-14,2,9.9,Delayed,
ORD-01455,CUS-0566,2026-02-11,SKU-PAD-NGT-10,1,44.7,Delivered,2026-02-19
ORD-01456,CUS-0567,2026-06-16,SKU-PNT-LGT-14,2,19.8,In transit,
ORD-01457,CUS-0567,2026-03-14,SKU-PAD-DAY-10,1,38.7,Delivered,2026-03-16
ORD-01458,CUS-0567,2026-03-16,SKU-PAD-NGT-10,3,14.9,In transit,
ORD-01459,CUS-0567,2026-01-20,SKU-DIA-M-38,1,30.9,Preparing,
ORD-01460,CUS-0568,2026-05-17,SKU-PAD-NGT-10,1,29.8,Delayed,
ORD-01461,CUS-0568,2026-05-22,SKU-PAD-NGT-10,2,29.8,In transit,
ORD-01462,CUS-0568,2026-07-08,SKU-PAD-DAY-10,1,25.8,Delayed,
ORD-01463,CUS-0568,2026-06-23,SKU-WIP-80,2,15.8,Delivered,2026-06-25
ORD-01464,CUS-0569,2026-08-19,SKU-PAD-NGT-10,3,29.8,Delivered,2026-08-24
ORD-01465,CUS-0569,2026-06-04,SKU-PNT-LGT-14,2,19.8,Delivered,2026-06-06
ORD-01466,CUS-0570,2026-08-01,SKU-WIP-80,1,7.9,Delivered,2026-08-03
ORD-01467,CUS-0570,2026-08-08,SKU-PNT-LGT-14,3,19.8,Delivered,2026-08-15
ORD-01468,CUS-0570,2026-07-09,SKU-DIA-M-38,3,61.8,In transit,
ORD-01469,CUS-0570,2026-04-30,SKU-PAD-NGT-10,1,14.9,Delayed,
ORD-01470,CUS-0571,2026-07-06,SKU-PNT-LGT-14,2,9.9,Delivered,2026-07-12
ORD-01471,CUS-0572,2026-03-02,SKU-PAD-NGT-10,2,14.9,Delivered,2026-03-08
ORD-01472,CUS-0572,2026-04-14,SKU-WIP-80,1,23.7,Delivered,2026-04-18
ORD-01473,CUS-0573,2026-05-27,SKU-PAD-NGT-10,2,44.7,In transit,
ORD-01474,CUS-0573,2026-07-04,SKU-PAD-DAY-10,2,12.9,Delivered,2026-07-10
ORD-01475,CUS-0573,2026-07-03,SKU-DIA-NB-40,3,86.7,Delivered,2026-07-09
ORD-01476,CUS-0573,2026-04-02,SKU-PNT-LGT-14,2,9.9,Delivered,2026-04-07
ORD-01477,CUS-0573,2026-04-21,SKU-PAD-DAY-10,1,12.9,In transit,
ORD-01478,CUS-0574,2026-07-17,SKU-DIA-NB-40,3,86.7,Preparing,
ORD-01479,CUS-0575,2026-01-03,SKU-DIA-NB-40,3,28.9,Delivered,2026-01-11
ORD-01480,CUS-0575,2026-07-21,SKU-DIA-NB-40,3,28.9,Delivered,2026-07-25
ORD-01481,CUS-0576,2026-05-20,SKU-DIA-NB-40,3,86.7,Delivered,2026-05-25
ORD-01482,CUS-0576,2026-05-04,SKU-DIA-M-38,3,61.8,Delayed,
ORD-01483,CUS-0576,2026-04-11,SKU-WIP-80,2,23.7,In transit,
ORD-01484,CUS-0576,2026-03-28,SKU-DIA-NB-40,3,86.7,Delivered,2026-04-01
ORD-01485,CUS-0576,2026-08-14,SKU-PAD-NGT-10,2,44.7,In transit,
ORD-01486,CUS-0577,2026-05-16,SKU-WIP-80,2,7.9,Delivered,2026-05-21
ORD-01487,CUS-0577,2025-12-28,SKU-WIP-80,2,15.8,Delivered,2026-01-01
ORD-01488,CUS-0578,2026-05-06,SKU-DIA-NB-40,2,28.9,In transit,
ORD-01489,CUS-0578,2026-01-01,SKU-DIA-NB-40,2,28.9,Returned,
ORD-01490,CUS-0579,2026-04-09,SKU-PAD-NGT-10,2,29.8,Delayed,
ORD-01491,CUS-0579,2026-08-10,SKU-DIA-M-38,1,61.8,Delivered,2026-08-16
ORD-01492,CUS-0579,2026-04-14,SKU-DIA-M-38,3,61.8,In transit,
ORD-01493,CUS-0579,2026-03-14,SKU-PAD-DAY-10,3,38.7,Preparing,
ORD-01494,CUS-0579,2026-05-03,SKU-PAD-DAY-10,2,38.7,Preparing,
ORD-01495,CUS-0580,2026-01-31,SKU-PAD-NGT-10,2,29.8,Delivered,2026-02-05
ORD-01496,CUS-0580,2026-01-22,SKU-DIA-M-38,1,61.8,Delivered,2026-01-24
ORD-01497,CUS-0580,2026-01-05,SKU-PAD-NGT-10,2,14.9,In transit,
ORD-01498,CUS-0580,2026-03-31,SKU-PAD-NGT-10,2,14.9,Delivered,2026-04-03
ORD-01499,CUS-0581,2026-04-26,SKU-DIA-NB-40,1,28.9,Returned,
ORD-01500,CUS-0581,2026-02-02,SKU-PNT-LGT-14,1,19.8,Delivered,2026-02-08
ORD-01501,CUS-0581,2026-05-01,SKU-PAD-DAY-10,3,12.9,Delivered,2026-05-06
ORD-01502,CUS-0581,2026-01-27,SKU-PAD-NGT-10,1,14.9,Delivered,2026-01-30
ORD-01503,CUS-0581,2026-03-31,SKU-PAD-NGT-10,3,44.7,Delivered,2026-04-02
ORD-01504,CUS-0582,2026-04-05,SKU-DIA-M-38,2,30.9,Delivered,2026-04-09
ORD-01505,CUS-0582,2026-07-19,SKU-DIA-NB-40,2,86.7,Delivered,2026-07-23
ORD-01506,CUS-0582,2026-03-19,SKU-DIA-M-38,2,61.8,Delivered,2026-03-21
ORD-01507,CUS-0582,2026-04-16,SKU-DIA-NB-40,2,86.7,In transit,
ORD-01508,CUS-0582,2026-07-11,SKU-DIA-M-38,1,92.7,Delivered,2026-07-15
ORD-01509,CUS-0583,2026-03-14,SKU-PAD-DAY-10,2,25.8,Delivered,2026-03-17
ORD-01510,CUS-0583,2026-05-17,SKU-PNT-LGT-14,1,19.8,In transit,
ORD-01511,CUS-0584,2026-01-09,SKU-DIA-M-38,3,61.8,In transit,
ORD-01512,CUS-0584,2026-01-01,SKU-DIA-NB-40,1,86.7,In transit,
ORD-01513,CUS-0584,2026-02-12,SKU-PNT-LGT-14,2,29.7,Delayed,
ORD-01514,CUS-0584,2026-05-17,SKU-DIA-NB-40,3,28.9,Delivered,2026-05-19
ORD-01515,CUS-0585,2026-08-17,SKU-PAD-NGT-10,3,14.9,Delivered,2026-08-19
ORD-01516,CUS-0586,2026-06-11,SKU-PAD-DAY-10,3,25.8,In transit,
ORD-01517,CUS-0586,2026-05-20,SKU-PAD-NGT-10,1,44.7,In transit,
ORD-01518,CUS-0587,2026-02-24,SKU-DIA-NB-40,3,86.7,Preparing,
ORD-01519,CUS-0588,2026-06-06,SKU-DIA-NB-40,1,28.9,Delivered,2026-06-08
ORD-01520,CUS-0588,2026-05-07,SKU-WIP-80,3,15.8,Delayed,
ORD-01521,CUS-0589,2026-05-26,SKU-PAD-NGT-10,2,14.9,Preparing,
ORD-01522,CUS-0590,2026-05-17,SKU-DIA-M-38,2,61.8,Delivered,2026-05-19
ORD-01523,CUS-0590,2026-04-07,SKU-PNT-LGT-14,3,19.8,In transit,
ORD-01524,CUS-0590,2026-03-10,SKU-DIA-M-38,2,61.8,In transit,
ORD-01525,CUS-0590,2026-04-05,SKU-WIP-80,2,23.7,Delivered,2026-04-09
ORD-01526,CUS-0591,2026-05-11,SKU-PAD-DAY-10,3,12.9,Delivered,2026-05-16
ORD-01527,CUS-0591,2026-05-27,SKU-DIA-NB-40,2,86.7,Preparing,
ORD-01528,CUS-0591,2026-02-11,SKU-WIP-80,1,7.9,Delivered,2026-02-18
ORD-01529,CUS-0591,2026-01-23,SKU-DIA-M-38,3,30.9,Preparing,
ORD-01530,CUS-0591,2026-06-12,SKU-DIA-M-38,2,61.8,Delivered,2026-06-14
ORD-01531,CUS-0592,2026-06-13,SKU-DIA-NB-40,1,57.8,Delivered,2026-06-18
ORD-01532,CUS-0592,2026-07-13,SKU-PAD-NGT-10,2,29.8,Delivered,2026-07-18
ORD-01533,CUS-0593,2026-01-03,SKU-PAD-DAY-10,1,38.7,Preparing,
ORD-01534,CUS-0593,2026-06-24,SKU-PAD-NGT-10,1,44.7,Delivered,2026-06-26
ORD-01535,CUS-0594,2026-07-24,SKU-PNT-LGT-14,3,9.9,Delivered,2026-07-30
ORD-01536,CUS-0594,2026-06-21,SKU-PAD-DAY-10,2,25.8,Delivered,2026-06-29
ORD-01537,CUS-0595,2026-01-05,SKU-PNT-LGT-14,2,9.9,Delivered,2026-01-08
ORD-01538,CUS-0595,2026-08-10,SKU-DIA-M-38,3,30.9,Preparing,
ORD-01539,CUS-0595,2026-05-14,SKU-PAD-NGT-10,2,44.7,Delivered,2026-05-18
ORD-01540,CUS-0596,2026-02-08,SKU-PNT-LGT-14,1,19.8,Delivered,2026-02-10
ORD-01541,CUS-0596,2026-08-11,SKU-PAD-NGT-10,1,29.8,Delivered,2026-08-15
ORD-01542,CUS-0596,2026-08-14,SKU-WIP-80,1,23.7,Delivered,2026-08-19
ORD-01543,CUS-0596,2026-01-26,SKU-PAD-DAY-10,1,38.7,In transit,
ORD-01544,CUS-0597,2026-07-07,SKU-PAD-NGT-10,3,29.8,Delivered,2026-07-15
ORD-01545,CUS-0597,2026-02-11,SKU-DIA-M-38,3,30.9,In transit,
ORD-01546,CUS-0598,2026-07-04,SKU-PNT-LGT-14,1,19.8,Delivered,2026-07-09
ORD-01547,CUS-0598,2026-03-02,SKU-PAD-NGT-10,1,29.8,Delivered,2026-03-04
ORD-01548,CUS-0598,2026-03-22,SKU-PAD-DAY-10,2,12.9,Delayed,
ORD-01549,CUS-0599,2026-02-02,SKU-PAD-DAY-10,2,38.7,Delayed,
ORD-01550,CUS-0599,2026-01-18,SKU-WIP-80,3,7.9,In transit,
ORD-01551,CUS-0599,2026-06-21,SKU-DIA-NB-40,2,28.9,Preparing,
ORD-01552,CUS-0599,2026-04-24,SKU-PAD-NGT-10,1,14.9,In transit,
ORD-01553,CUS-0600,2026-07-18,SKU-PAD-NGT-10,3,14.9,Preparing,
ORD-01554,CUS-0600,2026-02-22,SKU-PAD-DAY-10,2,12.9,In transit,
ORD-01555,CUS-0600,2026-01-27,SKU-DIA-NB-40,2,57.8,In transit,
ORD-01556,CUS-0600,2026-03-18,SKU-PAD-NGT-10,1,29.8,Delivered,2026-03-20
ORD-01557,CUS-0601,2026-06-10,SKU-PNT-LGT-14,2,19.8,Delayed,
ORD-01558,CUS-0602,2026-05-25,SKU-WIP-80,3,23.7,Delivered,2026-06-02
ORD-01559,CUS-0603,2026-07-08,SKU-WIP-80,3,7.9,Delayed,
ORD-01560,CUS-0603,2026-05-25,SKU-PAD-NGT-10,1,29.8,Delivered,2026-06-01
ORD-01561,CUS-0603,2025-12-27,SKU-PAD-DAY-10,3,38.7,Returned,
ORD-01562,CUS-0603,2026-04-24,SKU-WIP-80,1,7.9,Delivered,2026-04-29
ORD-01563,CUS-0603,2026-07-05,SKU-DIA-NB-40,1,57.8,Delivered,2026-07-13
ORD-01564,CUS-0604,2026-05-11,SKU-DIA-M-38,2,92.7,Delayed,
ORD-01565,CUS-0605,2026-05-16,SKU-DIA-NB-40,1,86.7,Delivered,2026-05-19
ORD-01566,CUS-0606,2026-05-15,SKU-DIA-M-38,2,30.9,Delivered,2026-05-23
ORD-01567,CUS-0606,2026-03-11,SKU-PNT-LGT-14,3,9.9,Preparing,
ORD-01568,CUS-0607,2026-06-10,SKU-PNT-LGT-14,3,9.9,Delayed,
ORD-01569,CUS-0608,2026-01-04,SKU-DIA-NB-40,1,57.8,In transit,
ORD-01570,CUS-0608,2026-01-08,SKU-PNT-LGT-14,2,19.8,Delivered,2026-01-11
ORD-01571,CUS-0608,2026-05-11,SKU-PAD-NGT-10,1,44.7,Delayed,
ORD-01572,CUS-0609,2026-03-01,SKU-WIP-80,1,15.8,In transit,
ORD-01573,CUS-0610,2026-03-11,SKU-PAD-NGT-10,2,44.7,In transit,
ORD-01574,CUS-0610,2026-02-07,SKU-DIA-M-38,2,30.9,In transit,
ORD-01575,CUS-0610,2026-07-08,SKU-WIP-80,3,7.9,Preparing,
ORD-01576,CUS-0611,2026-07-14,SKU-WIP-80,1,15.8,Delayed,
ORD-01577,CUS-0611,2026-06-23,SKU-DIA-NB-40,3,86.7,Delivered,2026-06-25
ORD-01578,CUS-0611,2026-08-15,SKU-PAD-NGT-10,2,44.7,Delivered,2026-08-21
ORD-01579,CUS-0612,2026-05-17,SKU-PNT-LGT-14,3,9.9,Delivered,2026-05-24
ORD-01580,CUS-0613,2026-03-23,SKU-WIP-80,3,7.9,Delivered,2026-03-29
ORD-01581,CUS-0614,2026-02-10,SKU-DIA-NB-40,1,28.9,Delivered,2026-02-17
ORD-01582,CUS-0614,2026-08-17,SKU-DIA-M-38,3,61.8,Delivered,2026-08-19
ORD-01583,CUS-0614,2026-05-28,SKU-WIP-80,1,23.7,Delivered,2026-05-31
ORD-01584,CUS-0614,2026-05-09,SKU-PAD-NGT-10,2,14.9,Delivered,2026-05-17
ORD-01585,CUS-0614,2026-06-12,SKU-PAD-NGT-10,1,29.8,Delivered,2026-06-20
ORD-01586,CUS-0615,2026-06-06,SKU-PAD-NGT-10,2,29.8,Delivered,2026-06-14
ORD-01587,CUS-0615,2026-05-26,SKU-WIP-80,1,23.7,In transit,
ORD-01588,CUS-0615,2026-08-20,SKU-PAD-NGT-10,2,29.8,Delivered,2026-08-24
ORD-01589,CUS-0616,2026-04-15,SKU-WIP-80,3,7.9,Delivered,2026-04-17
ORD-01590,CUS-0617,2026-07-10,SKU-PAD-DAY-10,1,38.7,Delivered,2026-07-15
ORD-01591,CUS-0617,2026-04-05,SKU-PAD-NGT-10,2,14.9,Delivered,2026-04-11
ORD-01592,CUS-0617,2026-07-31,SKU-PNT-LGT-14,3,19.8,Delivered,2026-08-08
ORD-01593,CUS-0617,2026-07-10,SKU-WIP-80,2,7.9,Preparing,
ORD-01594,CUS-0618,2026-04-22,SKU-DIA-M-38,3,92.7,Delivered,2026-04-27
ORD-01595,CUS-0619,2026-08-08,SKU-DIA-M-38,2,61.8,Delivered,2026-08-16
ORD-01596,CUS-0619,2026-06-24,SKU-DIA-NB-40,2,28.9,Delayed,
ORD-01597,CUS-0619,2026-03-25,SKU-PNT-LGT-14,1,29.7,Delivered,2026-04-01
ORD-01598,CUS-0620,2026-05-16,SKU-PNT-LGT-14,3,19.8,Delivered,2026-05-18
ORD-01599,CUS-0620,2026-01-26,SKU-PAD-NGT-10,3,29.8,Delivered,2026-02-01
ORD-01600,CUS-0620,2026-03-30,SKU-PAD-NGT-10,1,44.7,Delivered,2026-04-03
ORD-01601,CUS-0621,2026-06-13,SKU-PAD-NGT-10,3,29.8,Delivered,2026-06-19
ORD-01602,CUS-0621,2026-04-27,SKU-PNT-LGT-14,2,9.9,Delivered,2026-04-29
ORD-01603,CUS-0622,2026-06-22,SKU-DIA-M-38,1,61.8,In transit,
ORD-01604,CUS-0623,2026-02-09,SKU-WIP-80,2,15.8,Delivered,2026-02-15
ORD-01605,CUS-0623,2026-03-28,SKU-DIA-NB-40,2,28.9,Preparing,
ORD-01606,CUS-0624,2026-04-21,SKU-PAD-NGT-10,2,44.7,Delivered,2026-04-24
ORD-01607,CUS-0624,2026-03-13,SKU-PAD-DAY-10,3,12.9,In transit,
ORD-01608,CUS-0624,2026-06-04,SKU-DIA-NB-40,3,86.7,Delivered,2026-06-09
ORD-01609,CUS-0625,2026-05-02,SKU-DIA-NB-40,1,86.7,Delivered,2026-05-04
ORD-01610,CUS-0625,2026-06-21,SKU-PAD-NGT-10,2,14.9,Delivered,2026-06-26
ORD-01611,CUS-0626,2026-04-08,SKU-WIP-80,1,23.7,Delivered,2026-04-15
ORD-01612,CUS-0626,2026-08-04,SKU-PAD-NGT-10,2,29.8,In transit,
ORD-01613,CUS-0626,2026-01-28,SKU-WIP-80,3,23.7,Preparing,
ORD-01614,CUS-0626,2026-02-28,SKU-PAD-DAY-10,1,12.9,Delivered,2026-03-08
ORD-01615,CUS-0627,2026-03-26,SKU-PAD-NGT-10,2,14.9,Delivered,2026-04-01
ORD-01616,CUS-0627,2026-02-07,SKU-PAD-DAY-10,1,12.9,In transit,
ORD-01617,CUS-0627,2026-08-01,SKU-PAD-DAY-10,2,25.8,Delivered,2026-08-07
ORD-01618,CUS-0628,2026-01-09,SKU-PNT-LGT-14,2,19.8,In transit,
ORD-01619,CUS-0628,2026-05-26,SKU-PNT-LGT-14,1,9.9,Delivered,2026-05-28
ORD-01620,CUS-0629,2026-01-18,SKU-WIP-80,3,23.7,Delivered,2026-01-26
ORD-01621,CUS-0629,2026-01-29,SKU-PAD-DAY-10,2,12.9,Delivered,2026-02-01
ORD-01622,CUS-0629,2026-06-19,SKU-PNT-LGT-14,3,19.8,Delivered,2026-06-24
ORD-01623,CUS-0629,2026-01-27,SKU-PNT-LGT-14,1,29.7,Delivered,2026-01-30
ORD-01624,CUS-0630,2026-01-31,SKU-DIA-M-38,3,92.7,Preparing,
ORD-01625,CUS-0631,2026-05-03,SKU-PAD-NGT-10,1,44.7,Delivered,2026-05-07
ORD-01626,CUS-0631,2026-02-04,SKU-WIP-80,3,15.8,Delivered,2026-02-07
ORD-01627,CUS-0632,2026-01-21,SKU-PNT-LGT-14,3,9.9,Delivered,2026-01-24
ORD-01628,CUS-0632,2026-03-06,SKU-DIA-NB-40,3,28.9,Delivered,2026-03-08
ORD-01629,CUS-0633,2026-05-06,SKU-PAD-DAY-10,1,25.8,Delivered,2026-05-13
ORD-01630,CUS-0633,2026-07-01,SKU-DIA-M-38,2,30.9,Delivered,2026-07-03
ORD-01631,CUS-0633,2026-07-26,SKU-PAD-NGT-10,1,14.9,Delivered,2026-08-02
ORD-01632,CUS-0633,2026-04-10,SKU-PAD-NGT-10,1,44.7,In transit,
ORD-01633,CUS-0634,2026-03-01,SKU-WIP-80,2,23.7,Delivered,2026-03-05
ORD-01634,CUS-0635,2026-08-18,SKU-DIA-M-38,3,61.8,Preparing,
ORD-01635,CUS-0636,2026-07-26,SKU-PAD-DAY-10,3,12.9,Preparing,
ORD-01636,CUS-0636,2026-02-01,SKU-PAD-DAY-10,1,12.9,Delivered,2026-02-03
ORD-01637,CUS-0636,2026-05-20,SKU-WIP-80,1,23.7,In transit,
ORD-01638,CUS-0636,2026-07-04,SKU-PNT-LGT-14,1,29.7,Delayed,
ORD-01639,CUS-0637,2026-03-19,SKU-DIA-M-38,1,92.7,Preparing,
ORD-01640,CUS-0637,2026-07-07,SKU-DIA-NB-40,2,57.8,Delayed,
ORD-01641,CUS-0637,2026-04-22,SKU-DIA-M-38,1,61.8,Delivered,2026-04-30
ORD-01642,CUS-0637,2026-03-27,SKU-DIA-M-38,2,61.8,Delivered,2026-04-02
ORD-01643,CUS-0638,2026-06-27,SKU-DIA-NB-40,1,57.8,In transit,
ORD-01644,CUS-0639,2026-08-13,SKU-DIA-NB-40,2,86.7,Delivered,2026-08-16
ORD-01645,CUS-0639,2026-07-22,SKU-PAD-DAY-10,2,38.7,Delivered,2026-07-25
ORD-01646,CUS-0639,2026-05-22,SKU-PAD-DAY-10,3,38.7,Delivered,2026-05-27
ORD-01647,CUS-0640,2026-07-21,SKU-PNT-LGT-14,1,19.8,Returned,
ORD-01648,CUS-0640,2026-07-28,SKU-DIA-NB-40,3,57.8,Delivered,2026-07-30
ORD-01649,CUS-0640,2026-01-13,SKU-DIA-NB-40,1,57.8,Delivered,2026-01-21
ORD-01650,CUS-0640,2026-03-08,SKU-DIA-NB-40,2,57.8,Delivered,2026-03-14
ORD-01651,CUS-0640,2026-04-22,SKU-DIA-M-38,2,30.9,In transit,
ORD-01652,CUS-0641,2026-01-20,SKU-PAD-NGT-10,3,44.7,Delivered,2026-01-28
ORD-01653,CUS-0641,2026-08-01,SKU-PAD-DAY-10,1,12.9,Delivered,2026-08-04
ORD-01654,CUS-0642,2026-03-30,SKU-WIP-80,1,23.7,Delivered,2026-04-07
ORD-01655,CUS-0642,2026-05-24,SKU-DIA-NB-40,2,57.8,In transit,
ORD-01656,CUS-0642,2026-04-19,SKU-PAD-DAY-10,2,38.7,Delivered,2026-04-23
ORD-01657,CUS-0643,2026-03-08,SKU-DIA-NB-40,3,86.7,In transit,
ORD-01658,CUS-0643,2026-03-03,SKU-DIA-NB-40,2,28.9,Delivered,2026-03-06
ORD-01659,CUS-0643,2026-01-05,SKU-DIA-M-38,1,30.9,Delivered,2026-01-13
ORD-01660,CUS-0643,2026-03-22,SKU-WIP-80,3,7.9,In transit,
ORD-01661,CUS-0644,2026-05-08,SKU-PAD-DAY-10,3,25.8,Delivered,2026-05-15
ORD-01662,CUS-0644,2026-01-26,SKU-DIA-NB-40,1,86.7,Delivered,2026-02-02
ORD-01663,CUS-0644,2026-07-10,SKU-PNT-LGT-14,3,29.7,Delivered,2026-07-16
ORD-01664,CUS-0645,2026-01-28,SKU-WIP-80,2,23.7,Delivered,2026-01-31
ORD-01665,CUS-0645,2026-03-15,SKU-WIP-80,2,7.9,Delayed,
ORD-01666,CUS-0645,2026-07-06,SKU-WIP-80,2,23.7,Delivered,2026-07-11
ORD-01667,CUS-0645,2026-02-05,SKU-WIP-80,1,23.7,Delayed,
ORD-01668,CUS-0646,2026-06-21,SKU-WIP-80,3,23.7,Delayed,
ORD-01669,CUS-0647,2026-01-03,SKU-PAD-NGT-10,3,14.9,Delivered,2026-01-07
ORD-01670,CUS-0647,2026-05-18,SKU-PAD-NGT-10,2,14.9,Preparing,
ORD-01671,CUS-0647,2026-02-03,SKU-DIA-NB-40,1,57.8,Delivered,2026-02-11
ORD-01672,CUS-0648,2026-06-11,SKU-PAD-NGT-10,1,44.7,Delivered,2026-06-14
ORD-01673,CUS-0648,2026-02-27,SKU-DIA-NB-40,2,28.9,Delivered,2026-03-05
ORD-01674,CUS-0649,2026-03-14,SKU-DIA-NB-40,1,86.7,Delayed,
ORD-01675,CUS-0649,2026-04-16,SKU-WIP-80,2,23.7,Delivered,2026-04-21
ORD-01676,CUS-0650,2026-01-26,SKU-PAD-DAY-10,2,25.8,Delivered,2026-02-02
ORD-01677,CUS-0650,2026-06-12,SKU-DIA-M-38,3,92.7,Delivered,2026-06-17
ORD-01678,CUS-0650,2026-03-02,SKU-PNT-LGT-14,1,9.9,Delivered,2026-03-08
ORD-01679,CUS-0651,2026-06-07,SKU-PNT-LGT-14,2,9.9,Delivered,2026-06-14
ORD-01680,CUS-0651,2026-05-21,SKU-PAD-DAY-10,2,25.8,Delivered,2026-05-28
ORD-01681,CUS-0651,2026-05-20,SKU-WIP-80,1,15.8,Delivered,2026-05-27
ORD-01682,CUS-0652,2026-01-31,SKU-WIP-80,1,7.9,Delivered,2026-02-04
ORD-01683,CUS-0653,2026-05-07,SKU-PAD-DAY-10,3,38.7,Preparing,
ORD-01684,CUS-0653,2026-02-26,SKU-DIA-M-38,2,61.8,Preparing,
ORD-01685,CUS-0654,2026-01-14,SKU-WIP-80,1,15.8,Delivered,2026-01-22
ORD-01686,CUS-0654,2026-06-24,SKU-DIA-NB-40,3,28.9,Delivered,2026-06-27
ORD-01687,CUS-0654,2026-08-19,SKU-PAD-NGT-10,1,14.9,Delivered,2026-08-21
ORD-01688,CUS-0655,2026-04-15,SKU-PAD-NGT-10,3,44.7,Delivered,2026-04-22
ORD-01689,CUS-0655,2026-05-04,SKU-PNT-LGT-14,2,19.8,Returned,
ORD-01690,CUS-0656,2026-05-23,SKU-DIA-M-38,3,92.7,Delivered,2026-05-26
ORD-01691,CUS-0657,2026-05-19,SKU-PAD-DAY-10,3,25.8,Delivered,2026-05-25
